doi,rank,raw_name,raw_affiliation,matched_faculty_id,confidence_score,match_signals
10.1038/s41392-022-01130-8,11,Li Zhang,"Department of Respiratory and Critical Care Medicine, Med-X Center for Manufacturing, Center of Precision Medicine, Precision Medicine Key Laboratory of Sichuan Province, Frontiers Science Center for Disease-related Molecular Network, West China Hospital, West China Medical School, Sichuan University, 610041, Chengdu, China",41.0,94,"{""relevance"": ""matched_faculty"", ""decision"": ""COMPLETED"", ""source"": ""meta-guided"", ""evidence_score"": 0.6, ""evidence_sources"": [""crossref"", ""structured_aff"", ""correspondence_marker""], ""memory_hint_count"": 0, ""memory_top_score"": 0.0, ""match_trace"": {""name_score"": 1.0, ""aff_score"": 0.8394080996884735, ""aff_used"": ""Department of Respiratory and Critical Care Medicine, Med-X Center for Manufacturing, Center of Precision Medicine, Precision Medicine Key Laboratory of Sichuan Province, Frontiers Science Center for Disease-related Molecular Network, West China Hospital, West China Medical School, Sich"
10.1038/s41392-022-01130-8,12,Weimin Li,"Department of Respiratory and Critical Care Medicine, Med-X Center for Manufacturing, Center of Precision Medicine, Precision Medicine Key Laboratory of Sichuan Province, Frontiers Science Center for Disease-related Molecular Network, West China Hospital, West China Medical School, Sichuan University, 610041, Chengdu, China",,0,"{""relevance"": ""name_only_candidate"", ""decision"": ""SKIPPED"", ""source"": ""meta-guided"", ""evidence_score"": 0.6, ""evidence_sources"": [""crossref"", ""structured_aff"", ""correspondence_marker""], ""memory_hint_count"": 0, ""memory_top_score"": 0.0, ""match_trace"": {}, ""name_only_candidate"": {""faculty_id"": 91, ""employee_id"": ""gen_35aa24ba"", ""name_zh"": ""Weimin Li"", ""department"": ""Department of Pulmonary and Critical Care Medicine, Med-X Center for Manufacturing, Frontiers Science Center for Disease-related Molecular Network, West China Hospital, Sichuan University, Chengdu, China"", ""name_score"": 1.0, ""aff_score"
10.1038/s41467-024-51130-1,1,Zhengwei Cai,"College of Chemistry Chemical Engineering and Materials Science, Shandong Normal University, Jinan, Shandong, China",,0,"{""relevance"": ""school_affiliation_hit"", ""decision"": ""NEEDS_REVIEW"", ""source"": ""meta-guided"", ""evidence_score"": 0.5, ""evidence_sources"": [""crossref"", ""structured_aff""], ""memory_hint_count"": 0, ""memory_top_score"": 0.0, ""match_trace"": {}, ""name_only_candidate"": null}"
10.1038/s41467-024-51130-1,2,Jie Liang,"Institute of Fundamental and Frontier Sciences, University of Electronic Science and Technology of China, Chengdu, Sichuan, China",,0,"{""relevance"": ""name_only_candidate"", ""decision"": ""SKIPPED"", ""source"": ""meta-guided"", ""evidence_score"": 0.5, ""evidence_sources"": [""crossref"", ""structured_aff""], ""memory_hint_count"": 0, ""memory_top_score"": 0.0, ""match_trace"": {}, ""name_only_candidate"": {""faculty_id"": 29, ""employee_id"": ""gen_595ef3d5"", ""name_zh"": ""Jie Liang"", ""department"": ""National Engineering Research Center for Biomaterials, Sichuan University, Chengdu, Sichuan, China"", ""name_score"": 1.0, ""aff_score"": 0.38193832599118943, ""aff_used"": ""Institute of Fundamental and Frontier Sciences, University of Electronic Science and Technolo"
10.1038/s41467-024-51130-1,3,Zixiao Li,"Institute of Fundamental and Frontier Sciences, University of Electronic Science and Technology of China, Chengdu, Sichuan, China",,0,"{""relevance"": ""name_only_candidate"", ""decision"": ""SKIPPED"", ""source"": ""meta-guided"", ""evidence_score"": 0.5, ""evidence_sources"": [""crossref"", ""structured_aff""], ""memory_hint_count"": 0, ""memory_top_score"": 0.0, ""match_trace"": {}, ""name_only_candidate"": {""faculty_id"": 102, ""employee_id"": ""gen_4749a1b3"", ""name_zh"": ""Xiaolan Li"", ""department"": ""Department of Neurology and State Key Laboratory of Biotherapy, West China Hospital, Sichuan University, Chengdu, Sichuan, China"", ""name_score"": 0.7368421052631579, ""aff_score"": 0.3836575875486381, ""aff_used"": ""Institute of Fundamental and Frontier Sciences,"
10.1038/s41467-024-51130-1,4,Tingyu Yan,"College of Chemistry and Chemical Engineering, and Key Laboratory of Photonic and Electronic Bandgap Materials, Ministry of Education, Harbin Normal University, Harbin, Heilongjiang, China",,0,"{""relevance"": ""name_only_candidate"", ""decision"": ""SKIPPED"", ""source"": ""meta-guided"", ""evidence_score"": 0.5, ""evidence_sources"": [""crossref"", ""structured_aff""], ""memory_hint_count"": 0, ""memory_top_score"": 0.0, ""match_trace"": {}, ""name_only_candidate"": {""faculty_id"": 123, ""employee_id"": ""gen_64cc0aad"", ""name_zh"": ""Ying Yang"", ""department"": ""Department of Respiratory and Critical Care Medicine, Med-X Center for Manufacturing, Center of Precision Medicine, Precision Medicine Key Laboratory of Sichuan Province, Frontiers Science Center for Disease-related Molecular Network, West China Hospital, Wes"
10.1038/s41467-024-51130-1,5,Chaoxin Yang,"College of Chemistry Chemical Engineering and Materials Science, Shandong Normal University, Jinan, Shandong, China",,0,"{""relevance"": ""name_only_candidate"", ""decision"": ""SKIPPED"", ""source"": ""meta-guided"", ""evidence_score"": 0.5, ""evidence_sources"": [""crossref"", ""structured_aff""], ""memory_hint_count"": 0, ""memory_top_score"": 0.0, ""match_trace"": {}, ""name_only_candidate"": {""faculty_id"": 103, ""employee_id"": ""gen_7c449d77"", ""name_zh"": ""Xin Yang"", ""department"": ""State Key Laboratory of Polymer Materials Engineering, Polymer Research Institute, Sichuan University, Chengdu, China"", ""name_score"": 0.9, ""aff_score"": 0.4323275862068965, ""aff_used"": ""College of Chemistry Chemical Engineering and Materials Science, Shandong N"
10.1038/s41467-024-51130-1,6,Shengjun Sun,"College of Chemistry Chemical Engineering and Materials Science, Shandong Normal University, Jinan, Shandong, China",,0,"{""relevance"": ""name_only_candidate"", ""decision"": ""SKIPPED"", ""source"": ""meta-guided"", ""evidence_score"": 0.5, ""evidence_sources"": [""crossref"", ""structured_aff""], ""memory_hint_count"": 0, ""memory_top_score"": 0.0, ""match_trace"": {}, ""name_only_candidate"": {""faculty_id"": 24, ""employee_id"": ""gen_1b6f6474"", ""name_zh"": ""Huan Sun"", ""department"": ""National Engineering Research Center for Biomaterials, Sichuan University, Chengdu, Sichuan, China"", ""name_score"": 0.7, ""aff_score"": 0.48685446009389677, ""aff_used"": ""College of Chemistry Chemical Engineering and Materials Science, Shandong Normal University, J"
10.1038/s41467-024-51130-1,7,Meng Yue,"College of Chemistry Chemical Engineering and Materials Science, Shandong Normal University, Jinan, Shandong, China",,0,"{""relevance"": ""school_affiliation_hit"", ""decision"": ""NEEDS_REVIEW"", ""source"": ""meta-guided"", ""evidence_score"": 0.5, ""evidence_sources"": [""crossref"", ""structured_aff""], ""memory_hint_count"": 0, ""memory_top_score"": 0.0, ""match_trace"": {}, ""name_only_candidate"": null}"
10.1038/s41467-024-51130-1,8,Xuwei Liu,"Institute of Fundamental and Frontier Sciences, University of Electronic Science and Technology of China, Chengdu, Sichuan, China",,0,"{""relevance"": ""name_only_candidate"", ""decision"": ""SKIPPED"", ""source"": ""meta-guided"", ""evidence_score"": 0.5, ""evidence_sources"": [""crossref"", ""structured_aff""], ""memory_hint_count"": 0, ""memory_top_score"": 0.0, ""match_trace"": {}, ""name_only_candidate"": {""faculty_id"": 92, ""employee_id"": ""gen_5e03590d"", ""name_zh"": ""Weizhi Liu"", ""department"": ""Sports Medicine Center, West China Hospital, Sichuan University, Chengdu, China"", ""name_score"": 0.7368421052631579, ""aff_score"": 0.31875, ""aff_used"": ""Institute of Fundamental and Frontier Sciences, University of Electronic Science and Technology of China, Ch"
10.1038/s41467-024-51130-1,9,Ting Xie,"Institute of Fundamental and Frontier Sciences, University of Electronic Science and Technology of China, Chengdu, Sichuan, China",,0,"{""relevance"": ""name_only_candidate"", ""decision"": ""SKIPPED"", ""source"": ""meta-guided"", ""evidence_score"": 0.5, ""evidence_sources"": [""crossref"", ""structured_aff""], ""memory_hint_count"": 0, ""memory_top_score"": 0.0, ""match_trace"": {}, ""name_only_candidate"": {""faculty_id"": 85, ""employee_id"": ""gen_943e96a7"", ""name_zh"": ""Ting Xue"", ""department"": ""College of Biomass Science and Engineering, Department of Respiratory and Critical Care Medicine, State Key Laboratory of Biotherapy and Cancer Center, West China Hospital, Sichuan University, Chengdu, China"", ""name_score"": 0.875, ""aff_score"": 0.2, ""aff_used"": "
10.1038/s41467-024-51130-1,10,Yan Wang,"School of Materials and Energy, University of Electronic Science and Technology of China, Chengdu, Sichuan, China",,0,"{""relevance"": ""name_only_candidate"", ""decision"": ""SKIPPED"", ""source"": ""meta-guided"", ""evidence_score"": 0.6, ""evidence_sources"": [""crossref"", ""structured_aff"", ""correspondence_marker""], ""memory_hint_count"": 0, ""memory_top_score"": 0.0, ""match_trace"": {}, ""name_only_candidate"": {""faculty_id"": 129, ""employee_id"": ""gen_d819aaf3"", ""name_zh"": ""Yuan Wang"", ""department"": ""Department of Neurosurgery, State Key Laboratory of Biotherapy and Cancer Center, West China Hospital, Sichuan University, Chengdu, China"", ""name_score"": 0.9411764705882353, ""aff_score"": 0.3196, ""aff_used"": ""School of Materials and En"
10.1038/s41467-024-51130-1,11,Tingshuai Li,"Institute of Fundamental and Frontier Sciences, University of Electronic Science and Technology of China, Chengdu, Sichuan, China",,0,"{""relevance"": ""school_affiliation_hit"", ""decision"": ""NEEDS_REVIEW"", ""source"": ""meta-guided"", ""evidence_score"": 0.5, ""evidence_sources"": [""crossref"", ""structured_aff""], ""memory_hint_count"": 0, ""memory_top_score"": 0.0, ""match_trace"": {}, ""name_only_candidate"": null}"
10.1038/s41467-024-51130-1,12,Yongsong Luo,"College of Chemistry Chemical Engineering and Materials Science, Shandong Normal University, Jinan, Shandong, China",,0,"{""relevance"": ""name_only_candidate"", ""decision"": ""SKIPPED"", ""source"": ""meta-guided"", ""evidence_score"": 0.5, ""evidence_sources"": [""crossref"", ""structured_aff""], ""memory_hint_count"": 0, ""memory_top_score"": 0.0, ""match_trace"": {}, ""name_only_candidate"": {""faculty_id"": 15, ""employee_id"": ""gen_c42895b3"", ""name_zh"": ""Gonggong Lu"", ""department"": ""National Engineering Research Center for Biomaterials, Sichuan University, Chengdu, Sichuan, China"", ""name_score"": 0.782608695652174, ""aff_score"": 0.48685446009389677, ""aff_used"": ""College of Chemistry Chemical Engineering and Materials Science, Shandong Nor"
10.1038/s41467-024-51130-1,13,Dongdong Zheng,"College of Chemistry Chemical Engineering and Materials Science, Shandong Normal University, Jinan, Shandong, China",,0,"{""relevance"": ""name_only_candidate"", ""decision"": ""SKIPPED"", ""source"": ""meta-guided"", ""evidence_score"": 0.5, ""evidence_sources"": [""crossref"", ""structured_aff""], ""memory_hint_count"": 0, ""memory_top_score"": 0.0, ""match_trace"": {}, ""name_only_candidate"": {""faculty_id"": 105, ""employee_id"": ""gen_306ec32d"", ""name_zh"": ""Xingdong Zhang"", ""department"": ""National Engineering Research Center for Biomaterials, Sichuan University, Chengdu, Sichuan, China"", ""name_score"": 0.7857142857142857, ""aff_score"": 0.48685446009389677, ""aff_used"": ""College of Chemistry Chemical Engineering and Materials Science, Shandon"
10.1038/s41467-024-51130-1,14,Qian Liu,"Institute for Advanced Study, Chengdu University, Chengdu, Sichuan, China",,0,"{""relevance"": ""name_only_candidate"", ""decision"": ""SKIPPED"", ""source"": ""meta-guided"", ""evidence_score"": 0.5, ""evidence_sources"": [""crossref"", ""structured_aff""], ""memory_hint_count"": 0, ""memory_top_score"": 0.0, ""match_trace"": {}, ""name_only_candidate"": {""faculty_id"": 19, ""employee_id"": ""gen_81794865"", ""name_zh"": ""Han Liu"", ""department"": ""Department of Computer Science and Technology, Sichuan University, Chengdu, China"", ""name_score"": 0.8, ""aff_score"": 0.5077922077922078, ""aff_used"": ""Institute for Advanced Study, Chengdu University, Chengdu, Sichuan, China"", ""reason"": ""affiliation_mismatch""}}"
10.1038/s41467-024-51130-1,15,Jingxiang Zhao,"College of Chemistry and Chemical Engineering, and Key Laboratory of Photonic and Electronic Bandgap Materials, Ministry of Education, Harbin Normal University, Harbin, Heilongjiang, China",,0,"{""relevance"": ""name_only_candidate"", ""decision"": ""SKIPPED"", ""source"": ""meta-guided"", ""evidence_score"": 0.6, ""evidence_sources"": [""crossref"", ""structured_aff"", ""correspondence_marker""], ""memory_hint_count"": 0, ""memory_top_score"": 0.0, ""match_trace"": {}, ""name_only_candidate"": {""faculty_id"": 43, ""employee_id"": ""gen_3b5fe724"", ""name_zh"": ""Lingling Zhou"", ""department"": ""Department of Neurosurgery, State Key Laboratory of Biotherapy and Cancer Center, West China Hospital, Sichuan University, Chengdu, China"", ""name_score"": 0.7407407407407407, ""aff_score"": 0.3923076923076923, ""aff_used"": ""College of "
10.1038/s41467-024-51130-1,16,Xuping Sun,"College of Chemistry Chemical Engineering and Materials Science, Shandong Normal University, Jinan, Shandong, China; Institute of Fundamental and Frontier Sciences, University of Electronic Science and Technology of China, Chengdu, Sichuan, China; Center for High Altitude Medicine, West China Hospital, Sichuan University, Chengdu, Sichuan, China",112.0,92,"{""relevance"": ""matched_faculty"", ""decision"": ""COMPLETED"", ""source"": ""meta-guided"", ""evidence_score"": 0.6, ""evidence_sources"": [""crossref"", ""structured_aff"", ""correspondence_marker""], ""memory_hint_count"": 0, ""memory_top_score"": 0.0, ""match_trace"": {""name_score"": 1.0, ""aff_score"": 0.766321243523316, ""aff_used"": ""Center for High Altitude Medicine, West China Hospital, Sichuan University, Chengdu, Sichuan, China"", ""posterior"": 0.9235366514101296, ""fusion"": ""sigmoid_logit"", ""fusion_logit"": 2.4913989637305693}, ""name_only_candidate"": null}"
10.1038/s41467-024-51130-1,17,Bo Tang,"College of Chemistry Chemical Engineering and Materials Science, Shandong Normal University, Jinan, Shandong, China; Laoshan Laboratory, Qingdao, Shandong, China",,0,"{""relevance"": ""name_only_candidate"", ""decision"": ""SKIPPED"", ""source"": ""meta-guided"", ""evidence_score"": 0.6, ""evidence_sources"": [""crossref"", ""structured_aff"", ""correspondence_marker""], ""memory_hint_count"": 0, ""memory_top_score"": 0.0, ""match_trace"": {}, ""name_only_candidate"": {""faculty_id"": 132, ""employee_id"": ""gen_ae4e5b50"", ""name_zh"": ""Yubo Wang"", ""department"": ""Key Laboratory of Bio-Resource and Eco-Environment of Ministry of Education, College of Life Sciences, State Key Laboratory of Hydraulics and Mountain River Engineering, Sichuan University, Chengdu, China"", ""name_score"": 0.75, ""aff_sc"
10.1038/s41586-023-06957-x,99,Yuanyuan Wang,Vanderbilt University Medical Center,,0,"{""relevance"": ""name_only_candidate"", ""decision"": ""SKIPPED"", ""source"": null, ""evidence_score"": 0.5, ""evidence_sources"": [""crossref"", ""structured_aff""], ""memory_hint_count"": 0, ""memory_top_score"": 0.0, ""match_trace"": {}, ""name_only_candidate"": {""faculty_id"": 129, ""employee_id"": ""gen_d819aaf3"", ""name_zh"": ""Yuan Wang"", ""department"": ""Department of Neurosurgery, State Key Laboratory of Biotherapy and Cancer Center, West China Hospital, Sichuan University, Chengdu, China"", ""name_score"": 0.9, ""aff_score"": 0.21618497109826587, ""aff_used"": ""Vanderbilt University Medical Center"", ""reason"": ""affiliation_"
10.1038/s41586-023-06957-x,104,Xin Wang,Broad Institute,,0,"{""relevance"": ""name_only_candidate"", ""decision"": ""SKIPPED"", ""source"": null, ""evidence_score"": 0.5, ""evidence_sources"": [""crossref"", ""structured_aff""], ""memory_hint_count"": 0, ""memory_top_score"": 0.0, ""match_trace"": {}, ""name_only_candidate"": {""faculty_id"": 103, ""employee_id"": ""gen_7c449d77"", ""name_zh"": ""Xin Yang"", ""department"": ""State Key Laboratory of Polymer Materials Engineering, Polymer Research Institute, Sichuan University, Chengdu, China"", ""name_score"": 0.875, ""aff_score"": 0.1803030303030303, ""aff_used"": ""Broad Institute"", ""reason"": ""affiliation_mismatch""}}"
10.1038/s41586-023-05769-3,17,Bo Zhang,"Present address: San Diego Institute of Science, Altos Labs, San Diego, CA, USA",,0,"{""relevance"": ""name_only_candidate"", ""decision"": ""SKIPPED"", ""source"": ""meta-guided"", ""evidence_score"": 0.5, ""evidence_sources"": [""crossref"", ""structured_aff""], ""memory_hint_count"": 0, ""memory_top_score"": 0.0, ""match_trace"": {}, ""name_only_candidate"": {""faculty_id"": 127, ""employee_id"": ""gen_69336632"", ""name_zh"": ""Yong Zhang"", ""department"": ""College of Biomass Science and Engineering, Department of Respiratory and Critical Care Medicine, State Key Laboratory of Biotherapy and Cancer Center, West China Hospital, Sichuan University, Chengdu, China"", ""name_score"": 0.7777777777777778, ""aff_score"": 0"
10.1038/s41586-023-05769-3,18,Yan Wu,"Present address: San Diego Institute of Science, Altos Labs, San Diego, CA, USA",,0,"{""relevance"": ""name_only_candidate"", ""decision"": ""SKIPPED"", ""source"": ""meta-guided"", ""evidence_score"": 0.5, ""evidence_sources"": [""crossref"", ""structured_aff""], ""memory_hint_count"": 0, ""memory_top_score"": 0.0, ""match_trace"": {}, ""name_only_candidate"": {""faculty_id"": 113, ""employee_id"": ""gen_9fe4e27c"", ""name_zh"": ""Yan Ju"", ""department"": ""Department of Neurosurgery, West China Hospital, Sichuan University, Chengdu, China"", ""name_score"": 0.8333333333333334, ""aff_score"": 0.2728395061728395, ""aff_used"": ""Present address: San Diego Institute of Science, Altos Labs, San Diego, CA, USA"", ""reason"": ""aff"
10.1038/s41586-023-05769-3,21,Xin Wang,"Present address: San Diego Institute of Science, Altos Labs, San Diego, CA, USA",,0,"{""relevance"": ""name_only_candidate"", ""decision"": ""SKIPPED"", ""source"": ""meta-guided"", ""evidence_score"": 0.5, ""evidence_sources"": [""crossref"", ""structured_aff""], ""memory_hint_count"": 0, ""memory_top_score"": 0.0, ""match_trace"": {}, ""name_only_candidate"": {""faculty_id"": 103, ""employee_id"": ""gen_7c449d77"", ""name_zh"": ""Xin Yang"", ""department"": ""State Key Laboratory of Polymer Materials Engineering, Polymer Research Institute, Sichuan University, Chengdu, China"", ""name_score"": 0.875, ""aff_score"": 0.26887755102040817, ""aff_used"": ""Present address: San Diego Institute of Science, Altos Labs, San Diego, "
10.1038/s41586-023-05769-3,29,Fei Chen,"Present address: San Diego Institute of Science, Altos Labs, San Diego, CA, USA",,0,"{""relevance"": ""name_only_candidate"", ""decision"": ""SKIPPED"", ""source"": ""meta-guided"", ""evidence_score"": 0.5, ""evidence_sources"": [""crossref"", ""structured_aff""], ""memory_hint_count"": 0, ""memory_top_score"": 0.0, ""match_trace"": {}, ""name_only_candidate"": {""faculty_id"": 95, ""employee_id"": ""gen_5c166ba1"", ""name_zh"": ""Xi Chen"", ""department"": ""Sports Medicine Center, West China Hospital, Sichuan University, Chengdu, China"", ""name_score"": 0.8, ""aff_score"": 0.27974683544303797, ""aff_used"": ""Present address: San Diego Institute of Science, Altos Labs, San Diego, CA, USA"", ""reason"": ""affiliation_mismatch"""
10.1038/s41586-023-05769-3,73,Ning Shang,Columbia University,,0,"{""relevance"": ""name_only_candidate"", ""decision"": ""SKIPPED"", ""source"": null, ""evidence_score"": 0.5, ""evidence_sources"": [""crossref"", ""structured_aff""], ""memory_hint_count"": 0, ""memory_top_score"": 0.0, ""match_trace"": {}, ""name_only_candidate"": {""faculty_id"": 86, ""employee_id"": ""gen_8bab733d"", ""name_zh"": ""Ting Zhang"", ""department"": ""College of Biomass Science and Engineering, Department of Respiratory and Critical Care Medicine, State Key Laboratory of Biotherapy and Cancer Center, West China Hospital, Sichuan University, Chengdu, China"", ""name_score"": 0.8, ""aff_score"": 0.11283185840707965, ""aff_"
10.1038/s41586-023-05769-3,78,Yinghua Cheng,Indiana University School of Medicine; Indiana University – Purdue University Indianapolis,,0,"{""relevance"": ""name_only_candidate"", ""decision"": ""SKIPPED"", ""source"": null, ""evidence_score"": 0.5, ""evidence_sources"": [""crossref"", ""structured_aff""], ""memory_hint_count"": 0, ""memory_top_score"": 0.0, ""match_trace"": {}, ""name_only_candidate"": {""faculty_id"": 106, ""employee_id"": ""gen_69492691"", ""name_zh"": ""Xingyu Chen"", ""department"": ""Department of Biotherapy, Cancer Center and State Key Laboratory of Biotherapy, West China Hospital, and West China School of Basic Medical Sciences and Forensic Medicine, Sichuan University, and Collaborative Innovation Center for Biotherapy, Chengdu, China"", ""name"
10.1038/s41586-023-05769-3,92,Cijang He,Icahn School of Medicine at Mount Sinai,,0,"{""relevance"": ""name_only_candidate"", ""decision"": ""SKIPPED"", ""source"": null, ""evidence_score"": 0.5, ""evidence_sources"": [""crossref"", ""structured_aff""], ""memory_hint_count"": 0, ""memory_top_score"": 0.0, ""match_trace"": {}, ""name_only_candidate"": {""faculty_id"": 65, ""employee_id"": ""gen_2b0d6505"", ""name_zh"": ""Qiang He"", ""department"": ""College of Biomass Science and Engineering, Department of Respiratory and Critical Care Medicine, State Key Laboratory of Biotherapy and Cancer Center, West China Hospital, Sichuan University, Chengdu, China"", ""name_score"": 0.8235294117647058, ""aff_score"": 0.05, ""aff_us"
10.1038/s41586-023-05769-3,145,Guanshi Zhang,The University of Texas Health Science Center at San Antonio; The University of Texas Health Science Center at Houston,,0,"{""relevance"": ""name_only_candidate"", ""decision"": ""SKIPPED"", ""source"": null, ""evidence_score"": 0.5, ""evidence_sources"": [""crossref"", ""structured_aff""], ""memory_hint_count"": 0, ""memory_top_score"": 0.0, ""match_trace"": {}, ""name_only_candidate"": {""faculty_id"": 16, ""employee_id"": ""gen_ceb68728"", ""name_zh"": ""Guan Wang"", ""department"": ""Innovation Center of Nursing Research, Nursing Key Laboratory of Sichuan Province, State Key Laboratory of Biotherapy and Cancer Center, West China Hospital, Sichuan University, Chengdu, China"", ""name_score"": 0.7272727272727273, ""aff_score"": 0.15080645161290324, ""aff_u"
10.1038/s41586-023-05769-3,168,Kun Zhang,Fleet Science Center; University of California San Diego; La Jolla Bioengineering Institute,,0,"{""relevance"": ""name_only_candidate"", ""decision"": ""SKIPPED"", ""source"": null, ""evidence_score"": 0.5, ""evidence_sources"": [""crossref"", ""structured_aff""], ""memory_hint_count"": 0, ""memory_top_score"": 0.0, ""match_trace"": {}, ""name_only_candidate"": {""faculty_id"": 114, ""employee_id"": ""gen_f68201e9"", ""name_zh"": ""Yan Zhang"", ""department"": ""National Clinical Research Center for Geriatrics, West China Hospital, Sichuan University, Chengdu, China"", ""name_score"": 0.7777777777777778, ""aff_score"": 0.2515306122448979, ""aff_used"": ""Fleet Science Center; University of California San Diego; La Jolla Bioengineerin"
10.1038/s41586-022-05572-6,3,Zhen Zhang,"Earth System Science Interdisciplinary Center, University of Maryland, College Park, MD, USA",,0,"{""relevance"": ""name_only_candidate"", ""decision"": ""SKIPPED"", ""source"": ""meta-guided"", ""evidence_score"": 0.5, ""evidence_sources"": [""crossref"", ""structured_aff""], ""memory_hint_count"": 0, ""memory_top_score"": 0.0, ""match_trace"": {}, ""name_only_candidate"": {""faculty_id"": 145, ""employee_id"": ""gen_08d54764"", ""name_zh"": ""Zheng Xiang"", ""department"": ""Department of Geriatrics and State Key Laboratory of Biotherapy, National Clinical Research Center for Geriatrics, West China Hospital, Sichuan University, Chengdu, Sichuan, China"", ""name_score"": 0.7619047619047619, ""aff_score"": 0.2070110701107011, ""aff_use"
10.1038/s41586-022-05572-6,7,Jed O. Kaplan,"Department of Earth Sciences, The University of Hong Kong, Hong Kong SAR, China",,0,"{""relevance"": ""school_affiliation_hit"", ""decision"": ""NEEDS_REVIEW"", ""source"": ""meta-guided"", ""evidence_score"": 0.5, ""evidence_sources"": [""crossref"", ""structured_aff""], ""memory_hint_count"": 0, ""memory_top_score"": 0.0, ""match_trace"": {}, ""name_only_candidate"": null}"
10.1038/s41591-023-02327-2,23,Manu Jain,Northwestern University,,0,"{""relevance"": ""name_only_candidate"", ""decision"": ""SKIPPED"", ""source"": ""meta-guided"", ""evidence_score"": 0.5, ""evidence_sources"": [""crossref"", ""structured_aff""], ""memory_hint_count"": 0, ""memory_top_score"": 0.0, ""match_trace"": {}, ""name_only_candidate"": {""faculty_id"": 51, ""employee_id"": ""gen_d5be7796"", ""name_zh"": ""Manyun Dai"", ""department"": ""Laboratory of Metabolomics and Drug-Induced Liver Injury, Department of Gastroenterology & Hepatology, Frontiers Science Center for Disease-related Molecular Network, West China Hospital, Sichuan University, Chengdu, China"", ""name_score"": 0.7368421052631579, "
10.1038/s41591-023-02327-2,33,Chuan Xu,Wellcome Sanger Institute,,0,"{""relevance"": ""name_only_candidate"", ""decision"": ""SKIPPED"", ""source"": null, ""evidence_score"": 0.5, ""evidence_sources"": [""crossref"", ""structured_aff""], ""memory_hint_count"": 0, ""memory_top_score"": 0.0, ""match_trace"": {}, ""name_only_candidate"": {""faculty_id"": 24, ""employee_id"": ""gen_1b6f6474"", ""name_zh"": ""Huan Sun"", ""department"": ""National Engineering Research Center for Biomaterials, Sichuan University, Chengdu, Sichuan, China"", ""name_score"": 0.75, ""aff_score"": 0.11056910569105692, ""aff_used"": ""Wellcome Sanger Institute"", ""reason"": ""affiliation_mismatch""}}"
10.1038/s41591-023-02327-2,38,Minzhe Guo,Cincinnati Children's Hospital Medical Center; University of Cincinnati; University of Cincinnati Medical Center,,0,"{""relevance"": ""name_only_candidate"", ""decision"": ""SKIPPED"", ""source"": null, ""evidence_score"": 0.5, ""evidence_sources"": [""crossref"", ""structured_aff""], ""memory_hint_count"": 0, ""memory_top_score"": 0.0, ""match_trace"": {}, ""name_only_candidate"": {""faculty_id"": 151, ""employee_id"": ""gen_7c8ed40f"", ""name_zh"": ""Ziheng Guo"", ""department"": ""Department of Pancreatic Surgery, West China Hospital, Sichuan University, Chengdu, China"", ""name_score"": 0.7, ""aff_score"": 0.34253731343283583, ""aff_used"": ""Cincinnati Children's Hospital Medical Center"", ""reason"": ""affiliation_mismatch""}}"
10.1038/s41591-023-02327-2,41,Ni Huang,Wellcome Sanger Institute,,0,"{""relevance"": ""name_only_candidate"", ""decision"": ""SKIPPED"", ""source"": null, ""evidence_score"": 0.5, ""evidence_sources"": [""crossref"", ""structured_aff""], ""memory_hint_count"": 0, ""memory_top_score"": 0.0, ""match_trace"": {}, ""name_only_candidate"": {""faculty_id"": 41, ""employee_id"": ""gen_5272deea"", ""name_zh"": ""Li Zhang"", ""department"": ""Department of Respiratory and Critical Care Medicine, Med-X Center for Manufacturing, Center of Precision Medicine, Precision Medicine Key Laboratory of Sichuan Province, Frontiers Science Center for Disease-related Molecular Network, West China Hospital, West China Med"
10.1038/s41591-023-02327-2,52,Yuexin Chen,German Center for Lung Research,,0,"{""relevance"": ""name_only_candidate"", ""decision"": ""SKIPPED"", ""source"": null, ""evidence_score"": 0.5, ""evidence_sources"": [""crossref"", ""structured_aff""], ""memory_hint_count"": 0, ""memory_top_score"": 0.0, ""match_trace"": {}, ""name_only_candidate"": {""faculty_id"": 95, ""employee_id"": ""gen_5c166ba1"", ""name_zh"": ""Xi Chen"", ""department"": ""Sports Medicine Center, West China Hospital, Sichuan University, Chengdu, China"", ""name_score"": 0.7777777777777778, ""aff_score"": 0.2627272727272727, ""aff_used"": ""German Center for Lung Research"", ""reason"": ""affiliation_mismatch""}}"
10.1038/s41591-023-02327-2,60,Xin Sun,University of California San Diego,,0,"{""relevance"": ""name_only_candidate"", ""decision"": ""SKIPPED"", ""source"": null, ""evidence_score"": 0.5, ""evidence_sources"": [""crossref"", ""structured_aff""], ""memory_hint_count"": 0, ""memory_top_score"": 0.0, ""match_trace"": {}, ""name_only_candidate"": {""faculty_id"": 112, ""employee_id"": ""gen_4472aa37"", ""name_zh"": ""Xuping Sun"", ""department"": ""High Altitude Medical Center, West China Hospital, Sichuan University, Chengdu, Sichuan, China"", ""name_score"": 0.8235294117647058, ""aff_score"": 0.25234375, ""aff_used"": ""University of California San Diego"", ""reason"": ""affiliation_mismatch""}}"
